subject,body,label,subtype
Compliance action required - INV-50150,"Hi Karan,

Our compliance review flagged an outstanding settlement (INV-50150, ₹18,90,000) that must be resolved as soon as possible to avoid regulatory penalties for Crestline Traders. Please action this personally.

Sincerely,
Kavita Verma",bec,fake_legal_compliance_request
Need to change my bank details before payday,"Hello team,

My old account got closed and I need my salary redirected to a new one by end of business tomorrow. Can someone confirm this has been updated before the next payroll run?

Thanks,
Kavita Joshi",bec,hr_payroll_redirect
Action required: verify your payment credentials,"Hi Swati,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file before end of day to avoid processing delays on upcoming payments.

Thanks,
IT Support, Stellar Group",bec,fake_it_password_reset
Important: new remittance instructions,"Hi Kavita,

Effective immediately, please use our updated remittance details at Kotak Mahindra Bank for invoice INV-11432 (₹4,85,000). Confirm receipt of this notice urgently, within the hour.

Best regards,
Neha Bansal",bec,fake_supplier_bank_change
Notice: Silverline Corp banking details updated,"Hi Aditya,

We're writing to inform you that Silverline Corp's primary banking relationship has moved to Bank of Baroda. Please update your vendor records and direct all future payments for INV-40103 there immediately.

Sincerely,
Finance Team, Silverline Corp",bec,fake_supplier_bank_change
Second notice - INV-75137 overdue,"Hello Swati,

We haven't received payment for INV-75137 (₹7,15,750). Please arrange the transfer urgently, within the hour to avoid late fees and account suspension with Crestline Traders.

Regards,
Amit Kapoor",bec,fake_vendor_payment_reminder
Urgent - regulatory deadline on INV-83602,"Hello Manish,

A regulatory deadline for INV-83602 (₹1,25,000) is approaching. Non-compliance could result in fines for Nova Industries. Please process the required payment right away.

Thanks,
Naveen Agarwal, Legal Department",bec,fake_legal_compliance_request
Action required: verify your payment credentials,"Hello Alok,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file urgently, within the hour to avoid processing delays on upcoming payments.

Thanks,
IT Support, Vertex Solutions",bec,fake_it_password_reset
Service disconnection notice - INV-73078,"Good morning Meera,

Meridian Exports's account shows an overdue balance of $12,800 on INV-73078. Services will be disconnected unless payment is made urgently, within the hour. Please settle immediately to avoid disruption.

Thanks,
Billing Department",bec,fake_overdue_utility_payment
Quick favor - as soon as possible,"Good morning Manish,

I'm tied up in meetings all day. Can you pick up a few gift cards worth ₹3,50,000 for a client appreciation event? I'll reimburse you as soon as possible. Send me the codes once purchased.

Thanks,
Sunita Gupta",bec,fake_executive_gift_card_request
"Payroll account change request - urgently, within the hour","Good afternoon,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm urgently, within the hour so my next paycheck isn't delayed.

Best,
Divya Saxena",bec,hr_payroll_redirect
Urgent - regulatory deadline on INV-48065,"Dear Deepa,

A regulatory deadline for INV-48065 (₹2,75,500) is approaching. Non-compliance could result in fines for Nova Industries. Please process the required payment urgently, within the hour.

Thanks,
Ritu Rao, Legal Department",bec,fake_legal_compliance_request
Compliance action required - INV-15775,"Hello Preeti,

Our compliance review flagged an outstanding settlement (INV-15775, ₹3,50,000) that must be resolved by end of business tomorrow to avoid regulatory penalties for Silverline Corp. Please action this personally.

Regards,
Arjun Chatterjee",bec,fake_legal_compliance_request
Bank account change notification - INV-96425,"Good morning Sanjay,

Due to an internal restructuring, BlueRidge Textiles has moved to a new bank account at Kotak Mahindra Bank. Please update your records and direct payment for INV-96425 (₹4,85,000) there as soon as possible.

Best,
Suresh Iyer",bec,vendor_invoice_fraud
Time-sensitive legal matter - your action needed,"Hi Ritu,

I'm assisting Arjun Menon on a confidential legal matter regarding BlueRidge Textiles. We need a payment of ₹7,15,750 processed as soon as possible to settle this before it escalates. Please treat this as strictly confidential.

Thanks,
Legal Counsel",bec,fake_legal_compliance_request
Urgent: banking portal access expiring,"Dear Sanjay,

Your access to the banking portal expires immediately. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Thanks,
IT Team",bec,fake_it_password_reset
Update to my direct deposit details,"Good afternoon HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Regards,
Pooja Bansal",bec,hr_payroll_redirect
Bank account change notification - INV-21769,"Hi Suresh,

Due to an internal restructuring, Stellar Group has moved to a new bank account at Kotak Mahindra Bank. Please update your records and direct payment for INV-21769 (₹3,50,000) there before end of day.

Best,
Alok Sharma",bec,vendor_invoice_fraud
"Your tax refund of $45,000 is pending","Good afternoon Karan,

Our records show a pending refund of $45,000 owed to Nova Industries. Please confirm your account details before end of day so we can process this before the deadline.

Regards,
Finance Office",bec,fake_tax_refund_request
Reminder: INV-34866 payment pending,"Dear Priya,

This is a friendly reminder that invoice INV-34866 (₹4,85,000) from Orion Manufacturing is still pending payment. Kindly process this immediately using the account details previously shared, and send confirmation once done.

Best,
Alok Agarwal",bec,fake_vendor_payment_reminder
Final reminder before escalation - INV-66339,"Good morning Arjun,

Despite previous reminders, INV-66339 (₹12,40,000) remains unpaid. Please settle this right away to avoid the matter being escalated to our collections team at Summit Logistics.

Regards,
Ashok Malhotra",bec,fake_vendor_payment_reminder
Urgent - regulatory deadline on INV-24026,"Good afternoon Suresh,

A regulatory deadline for INV-24026 (₹18,90,000) is approaching. Non-compliance could result in fines for Pinnacle Systems. Please process the required payment by end of business tomorrow.

Best,
Rahul Verma, Legal Department",bec,fake_legal_compliance_request
Urgent - regulatory deadline on INV-89852,"Good morning Anita,

A regulatory deadline for INV-89852 ($45,000) is approaching. Non-compliance could result in fines for Orion Manufacturing. Please process the required payment immediately.

Thanks,
Sunita Chatterjee, Legal Department",bec,fake_legal_compliance_request
System migration - re-verify vendor payment info,"Hello Karan,

As part of our ERP migration, we need you to re-confirm vendor payment details for Horizon Trading Co without delay, otherwise scheduled transfers may fail.

Best,
Meera Nair",bec,fake_it_password_reset
Urgent: banking portal access expiring,"Dear Manish,

Your access to the banking portal expires as soon as possible. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
Important: new remittance instructions,"Good morning Vikram,

Effective immediately, please use our updated remittance details at SBI for invoice INV-60568 (₹7,15,750). Confirm receipt of this notice as soon as possible.

Best regards,
Rajesh Saxena",bec,fake_supplier_bank_change
Strictly confidential - do not discuss,"Dear Rahul,

We are finalizing a confidential acquisition and need $29,300 wired within the next 2 hours to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Best regards,
Suresh Pillai, Silverline Corp",bec,fake_merger_acquisition_secrecy
Quick request - by end of business tomorrow,"Good morning Divya,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹2,75,500 to a new vendor account by end of business tomorrow. I'll send the account details separately - please confirm you're available to action this now.

Best,
Ashok Iyer
CEO, Vertex Solutions",bec,fake_ceo_wire_request
Second notice - INV-71713 overdue,"Good morning Rahul,

We haven't received payment for INV-71713 (₹2,75,500). Please arrange the transfer urgently, within the hour to avoid late fees and account suspension with Crestline Traders.

Sincerely,
Nisha Chatterjee",bec,fake_vendor_payment_reminder
